athlete_id,player_name,row_index,id_column,id_value,reason
4601,Justin Gage,,NFL_id,4601,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4601/stats?region=us&lang=en&contentorigin=espn
4653,Antonio Garay,,NFL_id,4653,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4653/stats?region=us&lang=en&contentorigin=espn
4689,Talman Gardner,,NFL_id,4689,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4689/stats?region=us&lang=en&contentorigin=espn
4630,Kevin Garrett,,NFL_id,4630,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4630/stats?region=us&lang=en&contentorigin=espn
4668,Tony Gilbert,,NFL_id,4668,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4668/stats?region=us&lang=en&contentorigin=espn
4544,Cie Grant,,NFL_id,4544,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4544/stats?region=us&lang=en&contentorigin=espn
4634,Brandon Green,,NFL_id,4634,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4634/stats?region=us&lang=en&contentorigin=espn
4589,Jamaal Green,,NFL_id,4589,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4589/stats?region=us&lang=en&contentorigin=espn
4566,Quentin Griffin,,NFL_id,4566,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4566/stats?region=us&lang=en&contentorigin=espn
4579,Justin Griffith,,NFL_id,4579,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4579/stats?region=us&lang=en&contentorigin=espn
4565,DeJuan Groce,,NFL_id,4565,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4565/stats?region=us&lang=en&contentorigin=espn
4466,Jordan Gross,,NFL_id,4466,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4466/stats?region=us&lang=en&contentorigin=espn
4480,Rex Grossman,,NFL_id,4480,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4480/stats?region=us&lang=en&contentorigin=espn
4686,Mario Haggan,,NFL_id,4686,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4686/stats?region=us&lang=en&contentorigin=espn
4500,Ken Hamlin,,NFL_id,4500,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4500/stats?region=us&lang=en&contentorigin=espn
4484,Kwame Harris,,NFL_id,4484,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4484/stats?region=us&lang=en&contentorigin=espn
4528,Gerald Hayes,,NFL_id,4528,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4528/stats?region=us&lang=en&contentorigin=espn
4472,Michael Haynes,,NFL_id,4472,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4472/stats?region=us&lang=en&contentorigin=espn
4498,E.J. Henderson,,NFL_id,4498,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4498/stats?region=us&lang=en&contentorigin=espn
4511,Victor Hobson,,NFL_id,4511,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4511/stats?region=us&lang=en&contentorigin=espn
4560,Montrae Holland,,NFL_id,4560,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4560/stats?region=us&lang=en&contentorigin=espn
4595,Terrence Holt,,NFL_id,4595,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4595/stats?region=us&lang=en&contentorigin=espn
4679,Keenan Howry,,NFL_id,4679,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4679/stats?region=us&lang=en&contentorigin=espn
4517,Alonzo Jackson,,NFL_id,4517,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4517/stats?region=us&lang=en&contentorigin=espn
4502,Taylor Jacobs,,NFL_id,4502,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4502/stats?region=us&lang=en&contentorigin=espn
4561,Bradie James,,NFL_id,4561,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4561/stats?region=us&lang=en&contentorigin=espn
4496,Al Johnson,,NFL_id,4496,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4496/stats?region=us&lang=en&contentorigin=espn
4461,Andre Johnson,,NFL_id,4461,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4461/stats?region=us&lang=en&contentorigin=espn
4503,Bethel Johnson,,NFL_id,4503,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4503/stats?region=us&lang=en&contentorigin=espn
4475,Bryant Johnson,,NFL_id,4475,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4475/stats?region=us&lang=en&contentorigin=espn
4638,Eddie Johnson,,NFL_id,4638,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4638/stats?region=us&lang=en&contentorigin=espn
4567,Jarret Johnson,,NFL_id,4567,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4567/stats?region=us&lang=en&contentorigin=espn
4576,Jeremi Johnson,,NFL_id,4576,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4576/stats?region=us&lang=en&contentorigin=espn
4521,Teyo Johnson,,NFL_id,4521,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4521/stats?region=us&lang=en&contentorigin=espn
4558,Todd Johnson,,NFL_id,4558,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4558/stats?region=us&lang=en&contentorigin=espn
4499,Bennie Joppru,,NFL_id,4499,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4499/stats?region=us&lang=en&contentorigin=espn
4483,William Joseph,,NFL_id,4483,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4483/stats?region=us&lang=en&contentorigin=espn
4656,Cato June,,NFL_id,4656,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4656/stats?region=us&lang=en&contentorigin=espn
4506,Chris Kelsay,,NFL_id,4506,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4506/stats?region=us&lang=en&contentorigin=espn
4470,Jimmy Kennedy,,NFL_id,4470,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4470/stats?region=us&lang=en&contentorigin=espn
4520,Terrence Kiel,,NFL_id,4520,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4520/stats?region=us&lang=en&contentorigin=espn
4599,Kenny King,,NFL_id,4599,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4599/stats?region=us&lang=en&contentorigin=espn
4659,Kliff Kingsbury,,NFL_id,4659,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4659/stats?region=us&lang=en&contentorigin=espn
4575,Dan Klecko,,NFL_id,4575,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4575/stats?region=us&lang=en&contentorigin=espn
4622,Dan Koppen,,NFL_id,4622,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4622/stats?region=us&lang=en&contentorigin=espn
4629,Tron LaFavor,,NFL_id,4629,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4629/stats?region=us&lang=en&contentorigin=espn
4614,Donald Lee,,NFL_id,4614,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4614/stats?region=us&lang=en&contentorigin=espn
4605,James Lee,,NFL_id,4605,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4605/stats?region=us&lang=en&contentorigin=espn
4465,Byron Leftwich,,NFL_id,4465,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4465/stats?region=us&lang=en&contentorigin=espn
4610,Michael Lehan,,NFL_id,4610,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4610/stats?region=us&lang=en&contentorigin=espn
4702,Norman LeJeune,,NFL_id,4702,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4702/stats?region=us&lang=en&contentorigin=espn
4582,Brandon Lloyd,,NFL_id,4582,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4582/stats?region=us&lang=en&contentorigin=espn
4584,Rien Long,,NFL_id,4584,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4584/stats?region=us&lang=en&contentorigin=espn
4707,Wayne Lucier,,NFL_id,4707,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4707/stats?region=us&lang=en&contentorigin=espn
4616,Adrian Madise,,NFL_id,4616,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4616/stats?region=us&lang=en&contentorigin=espn
4626,Sean Mahan,,NFL_id,4626,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4626/stats?region=us&lang=en&contentorigin=espn
4540,Ricky Manning,,NFL_id,4540,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4540/stats?region=us&lang=en&contentorigin=espn
4530,Vince Manuwai,,NFL_id,4530,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4530/stats?region=us&lang=en&contentorigin=espn
4497,Rashean Mathis,,NFL_id,4497,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4497/stats?region=us&lang=en&contentorigin=espn
4564,Shaun McDonald,,NFL_id,4564,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4564/stats?region=us&lang=en&contentorigin=espn
4473,Jerome McDougle,,NFL_id,4473,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4473/stats?region=us&lang=en&contentorigin=espn
4481,Willis McGahee,,NFL_id,4481,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4481/stats?region=us&lang=en&contentorigin=espn
4569,Terrence McGee,,NFL_id,4569,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4569/stats?region=us&lang=en&contentorigin=espn
4553,Billy McMullen,,NFL_id,4553,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4553/stats?region=us&lang=en&contentorigin=espn
4646,Hanik Milligan,,NFL_id,4646,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4646/stats?region=us&lang=en&contentorigin=espn
4505,Kawika Mitchell,,NFL_id,4505,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4505/stats?region=us&lang=en&contentorigin=espn
4507,Eddie Moore,,NFL_id,4507,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4507/stats?region=us&lang=en&contentorigin=espn
4632,Langston Moore,,NFL_id,4632,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4632/stats?region=us&lang=en&contentorigin=espn
4641,Rashad Moore,,NFL_id,4641,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4641/stats?region=us&lang=en&contentorigin=espn
4603,Kindal Moorehead,,NFL_id,4603,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4603/stats?region=us&lang=en&contentorigin=espn
4592,Ovie Mughelli,,NFL_id,4592,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4592/stats?region=us&lang=en&contentorigin=espn
4692,Spencer Nead,,NFL_id,4692,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4692/stats?region=us&lang=en&contentorigin=espn
4463,Terence Newman,,NFL_id,4463,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4463/stats?region=us&lang=en&contentorigin=espn
4612,Donnie Nickey,,NFL_id,4612,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4612/stats?region=us&lang=en&contentorigin=espn
4649,Joe Odom,,NFL_id,4649,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4649/stats?region=us&lang=en&contentorigin=espn
4476,Calvin Pace,,NFL_id,4476,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4476/stats?region=us&lang=en&contentorigin=espn
4598,Derek Pagel,,NFL_id,4598,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4598/stats?region=us&lang=en&contentorigin=espn
4459,Carson Palmer,,NFL_id,4459,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4459/stats?region=us&lang=en&contentorigin=espn
4631,Tony Pashos,,NFL_id,4631,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4631/stats?region=us&lang=en&contentorigin=espn
4525,Antwan Peek,,NFL_id,4525,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4525/stats?region=us&lang=en&contentorigin=espn
4537,Kenny Peterson,,NFL_id,4537,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4537/stats?region=us&lang=en&contentorigin=espn
4509,Terry Pierce,,NFL_id,4509,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4509/stats?region=us&lang=en&contentorigin=espn
4587,Shurron Pierson,,NFL_id,4587,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4587/stats?region=us&lang=en&contentorigin=espn
4710,Willie Pile,,NFL_id,4710,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4710/stats?region=us&lang=en&contentorigin=espn
4557,Artose Pinner,,NFL_id,4557,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4557/stats?region=us&lang=en&contentorigin=espn
4687,Andrew Pinnock,,NFL_id,4687,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4687/stats?region=us&lang=en&contentorigin=espn
4474,Troy Polamalu,,NFL_id,4474,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4474/stats?region=us&lang=en&contentorigin=espn
4546,Dave Ragone,,NFL_id,4546,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4546/stats?region=us&lang=en&contentorigin=espn
4524,Cory Redding,,NFL_id,4524,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4524/stats?region=us&lang=en&contentorigin=espn
4462,Dewayne Robertson,,NFL_id,4462,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4462/stats?region=us&lang=en&contentorigin=espn
4460,Charles Rogers,,NFL_id,4460,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4460/stats?region=us&lang=en&contentorigin=espn
4578,Asante Samuel,,NFL_id,4578,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4578/stats?region=us&lang=en&contentorigin=espn
4645,Lauvale Sape,,NFL_id,4645,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4645/stats?region=us&lang=en&contentorigin=espn
4640,Gerome Sapp,,NFL_id,4640,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4640/stats?region=us&lang=en&contentorigin=espn
4607,Mike Scifres,,NFL_id,4607,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4607/stats?region=us&lang=en&contentorigin=espn
4580,Steve Sciullo,,NFL_id,4580,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4580/stats?region=us&lang=en&contentorigin=espn
4513,Bryan Scott,,NFL_id,4513,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4513/stats?region=us&lang=en&contentorigin=espn
4574,Ian Scott,,NFL_id,4574,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4574/stats?region=us&lang=en&contentorigin=espn
4534,Mike Seidman,,NFL_id,4534,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4534/stats?region=us&lang=en&contentorigin=espn
4709,Scott Shanle,,NFL_id,4709,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4709/stats?region=us&lang=en&contentorigin=espn
4549,Visanthe Shiancoe,,NFL_id,4549,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4549/stats?region=us&lang=en&contentorigin=espn
4555,Chris Simms,,NFL_id,4555,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4555/stats?region=us&lang=en&contentorigin=espn
4519,L.J. Smith,,NFL_id,4519,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4519/stats?region=us&lang=en&contentorigin=espn
4535,Musa Smith,,NFL_id,4535,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4535/stats?region=us&lang=en&contentorigin=espn
4563,Onterrio Smith,,NFL_id,4563,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4563/stats?region=us&lang=en&contentorigin=espn
4681,Trent Smith,,NFL_id,4681,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4681/stats?region=us&lang=en&contentorigin=espn
4491,Eric Steinbach,,NFL_id,4491,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4491/stats?region=us&lang=en&contentorigin=espn
4548,Donald Strickland,,NFL_id,4548,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4548/stats?region=us&lang=en&contentorigin=espn
4573,Lee Suggs,,NFL_id,4573,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4573/stats?region=us&lang=en&contentorigin=espn
4468,Terrell Suggs,,NFL_id,4468,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4468/stats?region=us&lang=en&contentorigin=espn
4464,Johnathan Sullivan,,NFL_id,4464,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4464/stats?region=us&lang=en&contentorigin=espn
4510,Chaun Thompson,,NFL_id,4510,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4510/stats?region=us&lang=en&contentorigin=espn
4493,Charles Tillman,,NFL_id,4493,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4493/stats?region=us&lang=en&contentorigin=espn
4501,Pisa Tinoisamoa,,NFL_id,4501,fetch_failed: RuntimeError: fetch_failed after 3 attempts: 404 Client Error: Not Found for url: https://site.web.api.espn.com/apis/common/v3/sports/football/college-football/athletes/4501/stats?region=us&lang=en&contentorigin=espn
